blijken	voor_komen	1934	1
blijken	werken	1922	1
blijken	weten	1991	1
blijken	worden	1917	1
blijken	zeggen	1951	1
blijken	zijn	1843	1
blijken	zijn	1847	1
blijken	zijn	1857	1
blijken	zijn	1871	1
blijken	zijn	1874	1
blijken	zijn	1891	1
blijken	zijn	1895	1
blijken	zijn	1896	3
blijken	zijn	1910	1
blijken	zijn	1922	1
blijken	zijn	1940	2
blijken	zijn	1952	3
blijken	zijn	1955	1
blijken	zijn	1956	1
blijken	zijn	1965	1
blijken	zijn	1971	1
blijken	zijn	1973	1
blijken	zijn	1979	1
blijken	zijn	1981	3
blijken	zijn	1984	1
blijken	zijn	1985	3
blijken	zijn	1988	1
blijken	zijn	1991	1
blijken	zijn	1992	1
blijken	zijn	1994	2
blijken	zijn	1997	1
blijken	zijn	1999	2
blijven	aan_doen	1978	1
blijven	aan_houden	1979	1
blijven	aan_kijken	1978	1
blijven	aan_prijzen	1939	1
blijven	aan_staren	1895	1
blijven	aan_steken	1977	1
blijven	aan_zien	1903	1
blijven	achten	1913	1
blijven	af_geven	1978	1
blijven	af_komen	1978	1
blijven	bedekken	1875	1
blijven	behouden	1926	1
blijven	bekleden	1906	1
blijven	beklemmen	1977	1
blijven	bestaan	1871	1
blijven	bestaan	1880	1
blijven	bestaan	1945	1
blijven	bestaan	1951	1
blijven	bestaan	1959	1
blijven	bestaan	1979	1
blijven	bestaan	1983	1
blijven	bestoken	1895	1
blijven	betwisten	1869	1
blijven	bewaren	1895	1
blijven	bezigen	1919	1
blijven	bij_wonen	1907	1
blijven	botsen	1954	1
blijven	branden	1898	1
blijven	brommen	1895	1
blijven	buigen	1963	1
blijven	corresponderen	1957	1
blijven	danken	1977	1
blijven	doemen	1948	1
blijven	doen	1840	1
blijven	doen	1891	1
blijven	doen	1895	1
blijven	doen	1912	1
blijven	doen	1960	1
blijven	door_converseren	1982	1
blijven	door_vechten	1954	1
blijven	door_voeren	1919	1
blijven	door_zingen	1903	1
blijven	dralen	1964	1
blijven	drentelen	1842	1
blijven	dromen	1908	1
blijven	dromen	1956	1
blijven	dwepen	1924	1
blijven	eten	1918	2
blijven	gaan	1978	1
blijven	griffen	1908	1
blijven	hameren	1972	1
blijven	hangen	1891	1
blijven	hangen	1894	1
blijven	hangen	1895	1
blijven	hangen	1898	1
blijven	hangen	1953	1
blijven	hangen	1959	1
blijven	hangen	1961	1
blijven	hangen	1971	1
blijven	hangen	1978	1
blijven	hechten	1880	1
blijven	herleiden	1945	1
blijven	horen	1903	1
blijven	houden	1874	1
blijven	houden	1924	1
blijven	houden	1992	1
blijven	houden	1993	1
blijven	huldigen	1871	1
blijven	huldigen	1957	1
blijven	in_spannen	1973	1
blijven	in_zien	1945	1
blijven	kijken	1930	1
blijven	kijken	1964	1
blijven	kluiven	1894	1
blijven	koesteren	1857	1
blijven	komen	1903	1
blijven	laden	1978	1
blijven	leven	1880	1
blijven	leven	1912	1
blijven	leven	1926	1
blijven	leven	1964	1
blijven	lezen	1957	1
blijven	liggen	1895	1
blijven	liggen	1896	1
blijven	liggen	1919	1
blijven	liggen	1922	1
blijven	liggen	1978	1
blijven	luisteren	1964	1
blijven	maken	1905	1
blijven	maken	1918	1
blijven	missen	1924	1
blijven	na_galmen	1963	1
blijven	na_klinken	1913	1
blijven	na_staren	1977	1
blijven	nemen	1978	1
blijven	ogen	1908	1
blijven	onderscheiden	1891	1
